tabela_sftp,tabela_dump,campo,tipo_sftp,tipo_dump,match_tipo
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,liberacao_obra,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,liberacao_terreno,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,liberacao_ts,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,liberacao_ts_adicional,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,no_empreendimento,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,nome_tipo_contrato,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,nu_apf,bigint,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,origem,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,percentual_obra_realizado,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,portaria_selecao,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,qt_unidade_financiadas,bigint,bigint,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,qt_unidades_concluidas,bigint,bigint,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,qt_unidades_entregues,bigint,bigint,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,qt_unidades_ociosas,bigint,bigint,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,razao_social_proponente,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,situacao_obra_gefus,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,situacao_retomada,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,tipo_aporte,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vinculacoes,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vlr_operacao,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vr_contrapartida_1,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vr_investimento,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0009,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vr_liberado,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cnpj_proponente,bigint,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cod_agente_financeiro,bigint,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cod_municipio_ibge,bigint,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cod_pendencia_obra,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cod_regime_execucao,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cod_situacao_contrato_pj,bigint,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cod_tipo_contrato,bigint,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,desc_situacao_contrato,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dsc_tipologia,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_assinatura,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_inicio_obra,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_movimento,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_primeira_entrega,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_termino_obra,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_ultima_entrega,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_ultima_liberacao_recurso,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,liberacao_obra,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,liberacao_terreno,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,liberacao_ts,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,liberacao_ts_adicional,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,no_empreendimento,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,nome_tipo_contrato,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,nu_apf,bigint,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,origem,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,percentual_obra_realizado,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,portaria_selecao,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,qt_unidade_financiadas,bigint,bigint,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,qt_unidades_concluidas,bigint,bigint,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,qt_unidades_entregues,bigint,bigint,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,qt_unidades_ociosas,bigint,bigint,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,razao_social_proponente,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,situacao_obra_gefus,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,situacao_retomada,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,tipo_aporte,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vinculacoes,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vlr_operacao,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vr_contrapartida_1,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vr_investimento,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0010,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vr_liberado,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cnpj_proponente,bigint,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cod_agente_financeiro,bigint,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cod_municipio_ibge,bigint,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cod_pendencia_obra,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cod_regime_execucao,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cod_situacao_contrato_pj,bigint,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,cod_tipo_contrato,bigint,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,desc_situacao_contrato,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dsc_tipologia,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_assinatura,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_inicio_obra,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_movimento,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_primeira_entrega,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_termino_obra,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_ultima_entrega,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,dt_ultima_liberacao_recurso,text,timestamp without time zone,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,liberacao_obra,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,liberacao_terreno,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,liberacao_ts,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,liberacao_ts_adicional,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,no_empreendimento,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,nome_tipo_contrato,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,nu_apf,bigint,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,origem,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,percentual_obra_realizado,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,portaria_selecao,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,qt_unidade_financiadas,bigint,bigint,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,qt_unidades_concluidas,bigint,bigint,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,qt_unidades_entregues,bigint,bigint,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,qt_unidades_ociosas,bigint,bigint,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,razao_social_proponente,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,situacao_obra_gefus,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,situacao_retomada,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,tipo_aporte,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vinculacoes,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vlr_operacao,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vr_contrapartida_1,text,text,exato
gefus_anteriores_int040_ministeriocidades_far_caixa_empree_0011,_018_int040_ministeriocidades_far_caixa_empreendimentos_2018100,vr_investimento,text,text,exato
